EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
33742d7f-04e6-402d-851d-49f40c0383b4,2024-01-06T18:26:38Z,U01405009,211.131.253.8,PATCH,2450,401,sa-east-1,T0884,35588
b2b0e9e1-16ba-4924-b6ca-6f9266db689e,2024-01-06T09:30:31Z,U00552745,38.190.149.154,PATCH,3804,500,us-east-1,T0161,32939
f57895ac-fbd4-4dfa-9e7f-8488992a920c,2024-01-06T05:26:15Z,U01973438,222.25.61.196,PUT,7316,400,ap-northeast-1,T0486,45456
da0c9c55-6869-4039-92b4-b993ee202dc7,2024-01-06T11:47:33Z,U00687712,199.80.13.46,PUT,9806,0,us-east-2,T0912,19852
fedc5ba8-4112-4f57-9aee-6ab332db8720,2024-01-06T12:44:42Z,U00363880,141.45.63.155,POST,21144,400,eu-central-1,T0288,408
a8f880d5-f8d5-42f0-b34d-4f5c35895207,2024-01-06T03:47:03Z,U01674372,214.222.240.163,GET,28912,404,ap-northeast-1,T0254,15795
2d1a86e8-8a76-4078-a59f-ca2414e12d0d,2024-01-06T19:44:51Z,U01004044,19.168.135.212,GET,18958,0,sa-east-1,T0570,3809
92481e2f-cd17-46cd-8e0f-dc92ebb48e92,2024-01-06T05:12:05Z,U00781793,254.228.21.199,GET,4985,0,ca-central-1,T0156,14133
7fb32791-b715-41a7-b9a6-a73981783395,2024-01-06T08:04:07Z,U01324772,99.219.141.242,PUT,2258,503,eu-central-1,T0355,48890
5d6b6009-5c43-4674-90b5-1ec543bcf7c1,2024-01-06T12:47:19Z,U01380429,45.181.82.167,PATCH,17677,0,ca-central-1,T0654,35920
3ecf12d8-fdc8-4fb5-8dd1-b88a3fffe1e0,2024-01-06T15:27:52Z,U00299612,224.2.77.23,GET,1352,0,ap-south-1,T0321,56892
cf0ea636-f041-4756-a5b8-ff144fbb6bd5,2024-01-06T10:41:06Z,U00292912,21.31.14.126,GET,27098,0,eu-central-1,T0360,25918
d383d3d2-4c41-480a-8ceb-05f75608f0d2,2024-01-06T14:33:26Z,U00885137,215.102.216.144,PATCH,16527,0,ap-south-1,T0214,26411
c3299407-96d4-4b53-89d5-b1eadea4d4ab,2024-01-06T01:41:23Z,U01003881,196.215.33.79,POST,20193,0,eu-central-1,T0264,11499
b4cf49a4-442d-46e2-8117-def4ec020a3f,2024-01-06T13:49:47Z,U01612615,136.197.168.191,PUT,11822,404,ap-northeast-1,T0403,56503
5f2a240c-3656-4d68-b0d0-5cd982683922,2024-01-06T05:48:46Z,U01568360,51.199.233.196,PATCH,18138,503,eu-north-1,T0055,36395
06a9605b-8a0e-4e9b-888e-d772db87905a,2024-01-06T17:22:22Z,U00574611,197.186.217.175,GET,9005,0,eu-north-1,T0824,2694
c46c9e9c-a484-432d-ad1c-eabc2d97322e,2024-01-06T00:49:27Z,U00349265,228.65.84.209,DELETE,17601,0,ap-south-1,T0599,22654
5de83cb5-81a1-4cf8-b676-4f4e082ea2bb,2024-01-06T02:39:50Z,U01240454,194.153.114.168,POST,26970,404,me-south-1,T0049,24246
132801e4-caf6-4d0c-ab4e-93da9f24833b,2024-01-06T23:26:52Z,U01569335,139.26.117.27,DELETE,17156,503,us-west-2,T0745,48359
ef628d50-50e8-4627-8d52-5ed1a8fa7003,2024-01-06T21:01:14Z,U01205425,70.29.16.119,PUT,24458,403,ap-northeast-1,T0616,15150
2c956d1d-3a0a-4427-8e3b-0aefa7bbf63c,2024-01-06T22:13:14Z,U00853023,217.133.109.235,POST,1708,0,sa-east-1,T0280,35719
1d625e3c-0589-418d-8cd1-6b60ec66e71b,2024-01-06T06:37:12Z,U01017908,33.254.57.7,POST,28579,500,us-east-1,T0723,55313
55005103-9e6f-47e1-8ec5-45af670032e8,2024-01-06T09:12:13Z,U00255063,212.72.133.60,DELETE,16441,0,eu-central-1,T0178,2129
01f25f54-e143-4635-897d-7dacd7d6d813,2024-01-06T05:59:09Z,U00325038,37.9.222.175,DELETE,10530,0,eu-north-1,T0838,36462
b4896246-1b08-4376-9a92-b40b7e6d05fb,2024-01-06T08:08:29Z,U00920462,150.169.11.169,POST,27083,403,us-east-1,T0137,19792
3776f314-61dd-452c-bce7-149e44c30bb3,2024-01-06T02:10:43Z,U00009056,137.228.215.186,POST,28887,0,us-west-2,T0746,4203
e1dc2a19-101c-43b3-8695-1b2193623634,2024-01-06T21:13:22Z,U00698476,22.47.105.95,PUT,19583,0,eu-central-1,T0944,4064
0f1af126-c4eb-42e6-ae8b-ec134edfc124,2024-01-06T15:27:40Z,U00040553,128.129.245.70,POST,7192,0,ap-south-1,T0944,56724
a28a28a3-c83a-4bfb-a47d-9e7a826e873a,2024-01-06T03:39:40Z,U01440223,129.151.90.223,POST,7265,403,sa-east-1,T0776,45568
4773b1b3-b276-4e89-b360-4a42075ad056,2024-01-06T13:55:46Z,U00336514,125.84.125.123,GET,24380,0,ap-northeast-1,T0248,53974
c096a82d-87cc-49c6-86ac-8ec99d464d1b,2024-01-06T05:28:47Z,U01739488,2.14.196.129,GET,1280,0,eu-west-1,T0035,45305
182e654b-ea60-490e-99c4-ff2f93020057,2024-01-06T20:45:34Z,U01861626,76.106.13.179,POST,3539,0,ca-central-1,T0925,51749
0017acc9-6211-42e4-ac14-959694fbd2f4,2024-01-06T18:47:47Z,U01994748,191.138.212.34,PATCH,20342,0,eu-north-1,T0362,31841
ff268808-90d4-4dc9-9758-4a6f934f7251,2024-01-06T20:52:53Z,U00335840,121.53.125.187,POST,10895,0,ca-central-1,T0466,36570
80d13ad5-c1af-497a-beba-4ed1b25cc3a5,2024-01-06T04:28:29Z,U01195525,193.91.32.33,PUT,12587,503,eu-west-1,T0274,50567
05dae37c-e35f-4c36-9aa7-a49da02012b5,2024-01-06T18:07:48Z,U00991994,55.69.105.91,POST,5433,400,ca-central-1,T0544,58051
91eb6b4d-5d27-440b-8de6-facd29bba497,2024-01-06T05:29:55Z,U00280540,160.130.132.143,DELETE,29478,400,eu-west-1,T0355,15251
66199a37-9e8f-42ba-9df8-575248808c7e,2024-01-06T08:57:06Z,U00896451,140.87.26.240,PUT,19630,500,eu-north-1,T0452,65059
b63ea8c6-8e9d-4928-aaa1-a9e72895ca35,2024-01-06T12:30:20Z,U00035911,242.199.149.73,PATCH,11225,0,ap-south-1,T0129,64678
4516894c-0fa7-4272-bcbc-e79c1e5b6168,2024-01-06T12:00:44Z,U00140134,229.97.143.74,POST,16851,0,me-south-1,T0899,63143
15d25227-09af-4652-a6b7-a5f7c5459bad,2024-01-06T19:19:56Z,U01751781,20.160.69.227,PATCH,15813,403,us-east-2,T0988,32822
cbc19359-0456-47bd-a1fc-b83cb9f2ec5a,2024-01-06T14:39:40Z,U01756497,102.63.52.250,GET,14989,0,sa-east-1,T0842,2294
1fdfc825-44b6-4223-bd07-af94d24bb43e,2024-01-06T00:59:31Z,U00318370,24.154.118.227,PATCH,16204,0,me-south-1,T0971,46296
3ba95d37-9853-42ed-8036-25597a66df0c,2024-01-06T04:59:26Z,U00725728,27.41.225.153,POST,25921,0,ap-southeast-1,T0771,44707
a1ecd31c-13ba-400d-8a58-2b6f9ffe473e,2024-01-06T21:22:02Z,U01986905,91.40.205.102,DELETE,7246,0,us-east-1,T0585,7396
b563de3b-cbd4-4d56-bb08-1839de7b64fd,2024-01-06T19:05:40Z,U00775062,17.204.200.114,POST,18687,500,eu-north-1,T0039,55186
240677bd-fd71-4f8e-9af1-b9af75f60f93,2024-01-06T21:04:16Z,U00028881,157.184.68.249,PATCH,19213,0,ap-southeast-1,T0713,30743
7651e31c-cd27-4959-8447-aa597f46deef,2024-01-06T12:47:34Z,U01383836,188.183.88.186,DELETE,4953,404,me-south-1,T0368,32449
e333ed45-efa5-484c-bd8b-026b2110154a,2024-01-06T12:51:57Z,U00999132,21.162.4.38,DELETE,5878,503,sa-east-1,T0282,51669
0c930c3c-4861-4cd3-8c6c-f0cef1da993b,2024-01-06T18:46:42Z,U01849174,248.14.23.240,DELETE,11499,403,us-east-2,T0266,6136
679934d8-053a-4636-ace8-684aa7c3e7f3,2024-01-06T17:03:51Z,U01326715,71.45.5.222,GET,26610,401,us-west-2,T0183,50226
4e5d07a9-cd34-4d69-9f31-153016d05f1b,2024-01-06T21:34:16Z,U00639333,158.61.163.132,PUT,542,0,me-south-1,T0936,27558
7f97a8c3-bb5f-4203-bdb6-a9674400a079,2024-01-06T18:06:35Z,U01233709,20.213.68.251,PATCH,28189,0,me-south-1,T0922,23349
5a470b0f-2c30-4784-9f84-fa47cf0edeac,2024-01-06T20:52:28Z,U01198981,45.20.115.101,GET,19789,403,eu-west-1,T0157,50515
47409506-c1c2-4f17-9cf2-216c5a138c4a,2024-01-06T07:44:58Z,U00967675,190.40.21.63,DELETE,22852,403,ap-south-1,T0422,26588
7da3918f-779c-43f4-84b1-c54a7a8fd1a6,2024-01-06T19:10:05Z,U00459950,158.169.77.62,PUT,27367,0,eu-central-1,T0370,2507
5a1bc5a3-7c89-4361-ab49-bb1334081203,2024-01-06T08:14:40Z,U00864715,144.3.206.71,DELETE,16349,0,eu-central-1,T0511,51349
19304dbb-5812-404e-8d1a-a543a6bbac85,2024-01-06T05:43:25Z,U01327476,218.252.77.41,DELETE,341,0,ca-central-1,T0283,14546
88b3fffe-1c4e-4fdb-bfad-e3158b3e3ca5,2024-01-06T18:36:14Z,U00961585,91.127.173.63,POST,1715,0,eu-north-1,T0813,42645
1a322c3e-3e2c-40b4-93a9-aea5eaefbfc2,2024-01-06T16:20:13Z,U01335625,243.115.46.223,PATCH,14833,403,ap-south-1,T0423,41874
86d755ab-8253-4ac3-857f-ef1111a2ef5e,2024-01-06T09:16:15Z,U01091890,155.60.163.92,PATCH,17242,0,ap-southeast-1,T0240,21438
255af700-86fa-4416-98d4-6d27c3123e01,2024-01-06T22:03:38Z,U00359072,221.55.238.116,DELETE,15881,500,eu-west-1,T0306,41704
cd84458e-061f-4f40-b0c6-c4ddbf496700,2024-01-06T04:56:16Z,U00355292,212.77.210.201,PUT,28160,0,eu-north-1,T0113,8668
1b077ffd-0a6b-4c99-9310-a494c299aea4,2024-01-06T15:16:05Z,U00270707,107.193.217.61,PUT,10051,0,us-east-2,T0532,112
df6adfe4-0ee5-44a5-a512-a286b5b692cf,2024-01-06T00:12:49Z,U01458987,144.67.42.227,DELETE,5394,0,me-south-1,T0032,30161
adf35e14-d719-4912-9382-932dac3e3494,2024-01-06T12:39:59Z,U01115408,191.92.215.77,POST,6016,0,eu-north-1,T0579,52182
9732e211-b638-4acf-aa75-d636368d8f32,2024-01-06T00:48:55Z,U01829916,173.156.180.247,POST,17333,401,ca-central-1,T0293,6236
dca7b779-17cf-472e-a57e-6eeb645c4a39,2024-01-06T05:24:19Z,U00473721,197.42.238.237,PATCH,19914,0,me-south-1,T0227,19192
7665e3be-799c-492f-9be1-432dfd6ae6a7,2024-01-06T11:42:03Z,U00278578,125.32.92.85,PATCH,8183,0,ca-central-1,T0232,16552
7e3a6e3d-6c34-47eb-86ad-f5d9b7a7761c,2024-01-06T05:08:00Z,U00352048,121.69.195.116,PATCH,20923,0,us-east-2,T0137,39784
95ecf1bc-85ca-4edb-8f55-dc202fa21dbb,2024-01-06T12:42:09Z,U00207454,69.34.216.233,DELETE,2217,403,ap-southeast-1,T0125,37155
eebf0f41-322b-4765-8636-9e890a7dca92,2024-01-06T11:29:53Z,U00162248,56.80.229.6,PATCH,13747,0,sa-east-1,T0950,49468
12dd41c3-716a-42fb-b5d0-3326172ac06c,2024-01-06T11:00:22Z,U01242637,229.166.37.135,GET,24927,0,ap-south-1,T0598,16815
7e6dfd67-f002-45b4-b2d6-371d18ac945e,2024-01-06T01:28:05Z,U01597758,109.60.19.40,PUT,24798,0,ap-south-1,T0790,44798
85994396-4994-4541-b1a7-77e36b45150b,2024-01-06T05:39:34Z,U00997221,204.62.182.173,DELETE,278,0,sa-east-1,T0676,14714
