EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
65514db0-c63b-4611-9941-dd4d9b630dad,2024-01-25T03:31:48Z,U01162049,52.249.147.132,POST,29318,0,us-east-1,T0206,6818
d29aac64-a3e7-4e5b-87ed-62a7f9059f77,2024-01-25T09:14:30Z,U00716700,190.216.8.108,PUT,18656,404,me-south-1,T0240,64779
eda7dba2-e297-477b-80b0-a4284d60eb7e,2024-01-25T03:27:33Z,U00019668,21.179.73.89,DELETE,14577,0,eu-north-1,T0246,65116
778ed6a1-b31d-4ec0-ba61-f83f1aaa5d1f,2024-01-25T08:52:30Z,U01686098,249.50.105.68,POST,17808,0,eu-north-1,T0078,61087
6aa159ee-82b3-4d96-a359-2e1a419462c0,2024-01-25T18:42:41Z,U00079300,11.238.239.140,GET,6167,0,eu-west-1,T0828,37223
14c7d22e-a739-462f-b592-7576d7d9280c,2024-01-25T10:28:44Z,U01227444,176.198.123.183,PATCH,19580,0,ca-central-1,T0477,12622
6bdf7d7b-c670-4fdb-93d4-70fafcc9bf1e,2024-01-25T10:45:17Z,U00631157,53.140.145.165,PUT,12007,503,us-west-2,T0921,16264
2be03cb0-933e-46e5-a45d-1e5b5badd37b,2024-01-25T07:18:07Z,U01336862,140.149.187.11,DELETE,4648,0,ap-southeast-1,T0761,52429
709fceab-deaa-45e6-9e17-3c8e9b492a08,2024-01-25T13:50:48Z,U01201787,29.185.198.109,PATCH,823,400,ap-south-1,T0484,40752
7472cddb-c242-4c06-8416-a718166b250b,2024-01-25T08:11:24Z,U00902733,163.178.171.109,DELETE,8582,403,ap-northeast-1,T0470,53262
27965d05-9be5-435c-b846-395d9c6b3622,2024-01-25T04:06:01Z,U00765979,235.18.25.82,GET,1161,400,ap-southeast-1,T0973,63300
71022b1e-cbfb-4ed2-97a7-fa45a807e656,2024-01-25T12:47:44Z,U01644955,159.129.84.228,DELETE,13596,0,me-south-1,T0244,18371
c5fef48b-7691-4125-839c-b248fd5a83a3,2024-01-25T09:38:24Z,U01912100,124.149.198.121,GET,4028,0,eu-central-1,T0552,25770
282a7fb8-7c47-4112-a565-4d66cf1b7a5c,2024-01-25T12:05:21Z,U01495793,236.61.172.114,GET,27983,0,eu-north-1,T0163,55504
61ce177b-0a2b-4a98-9c65-5860c032e23d,2024-01-25T19:17:43Z,U00258614,243.204.194.5,DELETE,7305,0,us-east-2,T0670,9507
a40c8f3c-d382-4f07-ad19-3156cc81753a,2024-01-25T20:04:17Z,U01183680,68.20.77.214,PATCH,6993,0,eu-west-1,T0003,38230
f95c7fbb-837c-45d2-b4f5-3c9a00c6fe32,2024-01-25T23:12:13Z,U00887727,199.189.220.80,PATCH,21862,404,us-east-2,T0781,42252
810c2cb5-d550-4a15-81be-dada65426b27,2024-01-25T12:28:53Z,U00618219,96.29.171.79,POST,25851,0,ca-central-1,T0405,5411
84332bc3-5a0b-4f44-bc56-185e25b14e02,2024-01-25T04:20:12Z,U01976432,161.163.214.237,PUT,17161,0,ap-southeast-1,T0831,20634
6fbdf512-e413-47b1-8f35-0ebf02a8f782,2024-01-25T05:40:57Z,U01780351,98.211.215.240,POST,5924,404,us-east-2,T0559,65006
0ffb72c8-0665-4335-8567-77fc0ca5dae2,2024-01-25T11:06:17Z,U01439602,143.246.250.36,PUT,5518,0,eu-north-1,T0558,57151
3c4ea7da-be20-4966-8bbc-4fe94cba96b1,2024-01-25T16:18:34Z,U00324043,227.221.15.54,PUT,4435,0,us-east-1,T0878,51223
c5ad83d9-3695-4609-8ce7-1ced1aea0117,2024-01-25T22:12:40Z,U00852118,6.34.110.53,POST,16802,0,us-east-2,T0177,7826
7cb140f6-4d74-4401-8f57-c755be596d70,2024-01-25T08:50:05Z,U01230454,151.252.221.165,POST,16164,0,sa-east-1,T0148,44494
e049581b-89c9-4478-b9ca-86695498723d,2024-01-25T01:13:36Z,U00974482,35.153.26.105,PUT,12021,500,ca-central-1,T0036,36217
0a2b3c63-dc3b-404a-9dc9-556df794be3c,2024-01-25T02:52:47Z,U00737906,191.213.109.254,PUT,1193,503,ca-central-1,T0496,29332
ad89592d-70da-4141-b0e3-735bd7038264,2024-01-25T14:46:58Z,U01064493,72.212.201.87,PUT,12422,0,ap-southeast-1,T0086,61918
63ada20d-26f1-451c-a1e5-975824d989b4,2024-01-25T01:43:30Z,U01342334,117.4.32.198,POST,17640,400,us-east-1,T0865,32674
c7707e01-ea24-43d8-a056-3b1a576528af,2024-01-25T21:29:46Z,U00885002,29.85.17.28,DELETE,8380,503,eu-north-1,T0984,37422
86d2bc03-615d-4d2f-8216-f489d45f9cd1,2024-01-25T03:07:40Z,U01368795,156.128.84.158,POST,23328,0,ca-central-1,T0760,49512
8c69d16a-3b2e-4b89-802f-bfe4c86014b5,2024-01-25T12:58:07Z,U00848940,233.53.126.231,PATCH,17232,403,ca-central-1,T0934,22631
9d8cc6b2-4ab5-438d-bb48-63d8722e65cc,2024-01-25T05:26:41Z,U00227767,88.43.166.205,PATCH,11513,403,ap-south-1,T0887,28941
0f881785-538e-4e1d-a354-29f4f214a8ee,2024-01-25T03:53:56Z,U01548451,66.245.196.23,POST,2655,403,ap-southeast-1,T0794,42247
68f6ba46-dd78-47f6-80f9-4afd1a4a2b09,2024-01-25T04:39:25Z,U00967727,200.21.210.105,PATCH,10429,404,eu-central-1,T0276,14297
dfa2fe7d-4c88-4885-a68d-0936e17e83be,2024-01-25T06:38:15Z,U00209090,33.122.218.96,GET,19613,400,ap-northeast-1,T0047,47255
38cd5d8d-b6a2-4704-8cf6-89e2ac12f401,2024-01-25T15:37:15Z,U01820515,205.148.145.215,DELETE,26094,0,eu-north-1,T0975,10886
