EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
542c2444-37fa-4b89-8546-145df460596e,2024-01-26T19:17:01Z,U00407421,77.19.176.67,PATCH,14685,401,ap-south-1,T0479,54992
379a2673-1178-40c3-af72-e762945cdd6e,2024-01-26T02:56:26Z,U00126363,50.118.197.163,PATCH,3272,0,me-south-1,T0085,14646
6c6cf30b-6e30-4ecd-8e72-8f235ecc1ce6,2024-01-26T01:35:54Z,U01475298,236.113.150.106,PATCH,2520,0,us-east-1,T0074,62254
f968ee79-df25-418c-8e23-53edcee84c89,2024-01-26T10:15:54Z,U00196762,230.223.169.18,DELETE,11693,400,ca-central-1,T0368,21094
33255899-956a-48f0-8b83-b8dd6d3cdafe,2024-01-26T05:47:32Z,U01418007,130.70.151.138,GET,26439,0,us-east-1,T0009,62472
a5b57a09-cd47-4ec9-ba1a-a837e11ecae7,2024-01-26T08:00:14Z,U00821350,229.48.12.101,POST,3460,503,eu-west-1,T0035,44204
b394ebf5-fef2-4692-b2dc-080762906b31,2024-01-26T17:37:31Z,U00175434,114.99.48.177,DELETE,8105,0,us-east-2,T0202,57727
0f6bc793-2778-4618-9c46-0d7a99060e8c,2024-01-26T21:46:41Z,U01143060,126.231.212.49,PATCH,10495,0,me-south-1,T0538,16456
addb992c-2cfd-4ab8-a60e-9e3b052883e4,2024-01-26T04:05:24Z,U01086947,87.40.103.65,POST,29903,403,ap-south-1,T0541,32985
0c3837eb-f131-43f8-96d7-53654edb82d5,2024-01-26T02:16:02Z,U01583090,176.108.104.188,PUT,21820,0,us-east-1,T0281,31318
ffe71019-aa54-47cc-bec7-6169ee89b78a,2024-01-26T21:37:36Z,U00973030,73.204.105.174,PUT,23505,400,eu-west-1,T0217,42401
fe2dad6a-85f2-47fd-bf31-e311310a3ede,2024-01-26T08:30:18Z,U01026007,220.30.70.52,POST,2179,0,me-south-1,T0810,2490
44c55f8d-0aa9-4901-91c4-9d31462426c9,2024-01-26T12:01:18Z,U00815153,240.90.94.207,GET,4543,0,ap-south-1,T0257,60195
e36d516d-599d-4144-bee8-68faf13a4743,2024-01-26T23:10:41Z,U01067313,149.253.64.193,PATCH,26906,400,us-east-1,T0070,58615
c711d3d5-b652-4caf-8eb9-84ca0983e90b,2024-01-26T20:57:15Z,U00931852,115.1.208.53,PUT,27316,403,eu-west-1,T0297,451
dde87f89-fcb1-4b31-8e7a-b19176f08f46,2024-01-26T17:48:09Z,U00465166,106.188.40.17,POST,14728,0,me-south-1,T0152,48587
3d40466a-d865-4a38-a97d-1e56a670df70,2024-01-26T14:54:42Z,U00430410,209.69.9.233,PUT,13692,0,us-east-1,T0479,59096
02998ede-0d0a-4783-a18f-e011d886f8ef,2024-01-26T08:36:25Z,U00072467,86.13.106.88,POST,21484,0,sa-east-1,T0249,1240
e08701dd-3628-43ab-9fa2-bf36e7cd9a31,2024-01-26T08:12:18Z,U00431137,189.130.169.147,DELETE,27790,0,eu-north-1,T0384,39214
11d25229-88ff-4849-ac34-17742ac77c14,2024-01-26T09:16:30Z,U00349368,222.195.201.214,DELETE,20807,404,sa-east-1,T0380,7945
c5d90e04-4d35-4607-b493-b59705225840,2024-01-26T17:26:49Z,U00661215,19.233.180.111,PUT,1320,503,ca-central-1,T0930,53843
cd9f8510-bce7-478f-afb1-44acf15f6d40,2024-01-26T04:09:45Z,U01904897,203.194.105.141,PUT,19417,401,eu-north-1,T0667,15886
84dced05-a80e-409e-acdc-7361a1e6b4b7,2024-01-26T11:20:15Z,U00960205,236.101.232.142,POST,24828,500,us-east-2,T0782,21640
6a905729-7e48-4ad6-85fe-0995ee43a12d,2024-01-26T12:05:20Z,U01454391,57.224.53.87,DELETE,17471,0,us-east-1,T0589,54735
8d1bc12c-092e-418a-92df-31febce051cc,2024-01-26T01:03:38Z,U01814718,72.51.237.186,PUT,29601,401,ca-central-1,T0438,14744
e80a48e3-fcca-4100-b8d9-1abb451fb43c,2024-01-26T12:09:55Z,U00215789,35.105.138.27,PATCH,16609,0,ap-northeast-1,T0257,44796
8bb07011-b03d-46c0-8669-2ae4822c13f8,2024-01-26T07:55:31Z,U01417261,112.80.27.22,PATCH,12608,500,us-west-2,T0352,225
7c264135-db4a-430e-8fbf-a590dd689baa,2024-01-26T06:31:54Z,U00124340,229.26.38.203,DELETE,20125,0,me-south-1,T0372,6560
569c216f-0c99-42f1-a9fe-bdbd0c977568,2024-01-26T04:55:37Z,U00441118,11.36.17.9,DELETE,17326,401,us-east-2,T0871,14354
2d7a811a-016e-49c8-a048-fc38eb02c653,2024-01-26T07:00:39Z,U00308549,224.148.213.5,POST,12399,404,us-west-2,T0139,31359
218a93ee-ba44-43a0-bc09-b4caddaff478,2024-01-26T04:51:16Z,U01762650,102.95.204.149,POST,9974,0,ap-southeast-1,T0108,58209
5edb6a11-2ae1-4d93-abcf-12eccf9446bd,2024-01-26T01:01:35Z,U01712790,90.219.109.197,POST,20168,0,eu-north-1,T0812,65402
e5fb56ef-d61b-485a-bb04-daf535e5db9d,2024-01-26T22:01:57Z,U00175706,213.69.170.244,POST,2209,0,sa-east-1,T0938,12212
ace5a153-4232-4801-90fa-18fa5dad2390,2024-01-26T15:12:51Z,U00583340,198.16.52.137,PATCH,28538,0,me-south-1,T0536,64158
bd742181-125a-424c-8240-890ebdf1caea,2024-01-26T15:56:57Z,U00954168,251.251.199.119,POST,15596,0,ap-southeast-1,T0456,46718
