EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
bfd52efc-adf9-4c83-a169-7f2f864a6367,2024-01-15T17:07:20Z,U01853884,181.159.94.222,POST,3277,500,ca-central-1,T0560,13032
037383f3-b904-4fc2-8811-afb47d6ce56b,2024-01-15T22:02:43Z,U01293116,197.105.195.103,PUT,21678,0,us-east-2,T0916,29739
85f922d8-bb1c-48df-91db-19f8586cad63,2024-01-15T10:08:11Z,U00713725,211.220.101.87,PUT,721,0,eu-west-1,T0189,60419
62e49bc0-2449-4d3a-bc16-a565f611f436,2024-01-15T02:53:50Z,U01194681,97.88.103.151,DELETE,22178,0,us-west-2,T0013,51235
3d1a03ec-bd8b-4fc5-92e4-8500eab05bf2,2024-01-15T18:18:58Z,U01453842,181.125.81.175,PATCH,3218,0,eu-central-1,T0202,757
2d9cd50f-f347-450d-b045-558ffef91542,2024-01-15T01:01:10Z,U00883522,182.131.86.137,PATCH,22229,0,ap-south-1,T0290,10903
649df77f-9a21-43e1-bb39-307ca2834333,2024-01-15T00:34:11Z,U00478320,82.147.238.46,POST,10056,0,us-east-1,T0097,43854
63d46c9a-f8ae-4963-9514-8205376a55db,2024-01-15T15:04:27Z,U01939908,180.164.56.21,PATCH,25955,0,ap-southeast-1,T0303,62977
feebf976-a9e1-4eb1-8e2a-9893d43af13d,2024-01-15T21:04:19Z,U00320753,102.175.56.69,POST,27376,0,sa-east-1,T0468,5249
aaa8cd74-59cb-4091-b81b-bc189599ba67,2024-01-15T08:50:33Z,U00758096,45.213.6.221,DELETE,29882,0,us-east-1,T0887,24175
95e2a85b-7ec8-43df-b714-7fdce129821e,2024-01-15T19:55:26Z,U00446038,132.96.240.108,DELETE,19638,503,ap-southeast-1,T0699,50478
b63f1b94-c2d7-49ea-a39f-236f214ea347,2024-01-15T18:38:16Z,U01086989,30.18.185.47,POST,2466,400,us-east-2,T0275,55238
7e96a870-0d8f-45bd-8c4f-80594ff55bc6,2024-01-15T21:41:59Z,U00158483,214.135.180.78,DELETE,25002,0,us-east-1,T0856,65390
1340a2e4-6844-4cb1-8ee1-a5fc273d6ab0,2024-01-15T18:03:01Z,U01892042,248.3.198.207,GET,284,403,ap-southeast-1,T0056,31595
0173c327-d196-4086-838b-277e78ac0a9f,2024-01-15T18:03:31Z,U01185310,70.41.208.205,PATCH,6112,503,eu-north-1,T0473,56348
0e713795-77db-4fd7-8745-303b288609da,2024-01-15T14:01:55Z,U00483633,242.161.190.220,PUT,22315,403,us-west-2,T0321,50942
9c706e9e-60aa-4114-b032-f3e1f60a831b,2024-01-15T05:02:37Z,U00439016,78.176.123.68,GET,14920,0,ap-southeast-1,T0776,7301
3c32d039-5b6a-44a8-9d32-e060c1540961,2024-01-15T00:48:06Z,U00907367,6.119.42.166,GET,2269,0,us-west-2,T0428,35015
95bd3a7b-9e10-443b-b30f-097a3d00fb44,2024-01-15T20:41:36Z,U01024128,68.208.232.80,DELETE,19075,0,ap-northeast-1,T0951,38908
3c3a426d-77d0-40b2-a7a6-1374108c106a,2024-01-15T11:58:01Z,U00356582,183.174.131.248,PATCH,6787,0,ap-south-1,T0597,19042
3b0da778-9ef5-4a63-8636-639d66f4da6a,2024-01-15T20:16:32Z,U00058154,147.8.17.63,POST,2887,404,ca-central-1,T0826,63697
0f310f98-5fe0-48e6-898e-c27cb91f0a8e,2024-01-15T23:59:20Z,U00695232,150.182.144.36,PATCH,16128,400,ap-northeast-1,T0969,64749
ac21697e-f24c-4769-afa2-b3cb4a60489e,2024-01-15T22:24:00Z,U00733971,143.127.71.52,GET,642,500,me-south-1,T0970,57732
f88472bb-bfac-4a99-b7d2-a23015c1f712,2024-01-15T17:37:47Z,U01522575,145.6.49.218,PATCH,21779,0,eu-north-1,T0683,10958
238fb6a9-5a9a-4033-9f59-cd17bcd277ca,2024-01-15T09:19:14Z,U00250326,169.83.0.16,DELETE,12527,0,us-east-2,T0101,45893
1681a4d7-5cdf-40d0-aef1-38850f559294,2024-01-15T16:24:55Z,U01614159,208.151.180.205,GET,706,0,eu-north-1,T0976,52589
21216667-55d7-462c-9efa-e405788846b0,2024-01-15T13:42:44Z,U01626517,88.165.160.62,DELETE,5566,403,ap-southeast-1,T0109,10042
f38fc888-03a7-49e8-89ec-8212bb44a24e,2024-01-15T12:55:47Z,U01484790,5.219.48.141,PATCH,4351,401,ap-south-1,T0342,25241
