EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
97fd2ae7-3085-4e4d-9424-3fb26043f339,2024-01-17T01:08:14Z,U00464859,162.255.52.153,PATCH,14126,0,us-east-1,T0743,26845
dfef7836-f0ca-4a40-afd9-c2ed23cfc68c,2024-01-17T10:47:05Z,U01057101,105.239.63.42,PATCH,3467,0,us-east-2,T0384,16570
24369295-e918-489d-bf02-170195719a0b,2024-01-17T22:56:43Z,U00840897,248.66.46.88,DELETE,10251,500,eu-central-1,T0385,44708
66d897ae-91ff-4d3b-ae6a-5ecbd19d8b32,2024-01-17T13:53:17Z,U00826601,195.172.171.243,PUT,586,400,me-south-1,T0636,23443
95627f36-3a63-4ca0-9b06-0da66e3db666,2024-01-17T11:16:06Z,U01229938,101.189.49.64,POST,13531,500,ap-southeast-1,T0044,51524
76e7de20-15c2-45e0-b60c-0c2f0aa5b43a,2024-01-17T15:04:29Z,U01130972,74.27.67.103,PUT,5618,0,eu-north-1,T0357,54831
2fc051a2-7972-44b6-977d-0d067b4e6192,2024-01-17T09:32:34Z,U00295733,113.24.27.93,DELETE,1063,404,us-east-2,T0790,37281
6d839456-a227-4a79-9689-84fa3ee80d15,2024-01-17T22:41:54Z,U00113166,38.163.8.238,PATCH,5891,0,me-south-1,T0047,7023
d7166d56-1279-48ef-9995-5e4960f2f05a,2024-01-17T16:00:19Z,U00761446,193.42.102.114,POST,22204,0,sa-east-1,T0342,3054
68c5fce6-5016-4ed7-bfee-85554b3805e4,2024-01-17T19:18:31Z,U00267415,88.123.178.3,GET,384,404,eu-north-1,T0164,13564
8900f871-2fc7-403b-9da1-69c2527f31c4,2024-01-17T06:05:28Z,U01760979,40.53.229.41,PUT,12481,0,ap-southeast-1,T0429,47571
38e9c3a6-ba25-462f-9d81-aeba0e7c32db,2024-01-17T14:35:00Z,U01036013,162.86.102.13,POST,11563,403,us-west-2,T0835,58920
59bb061a-ddfa-4260-a998-e2744e2aa3cb,2024-01-17T14:08:20Z,U00698457,127.92.250.9,POST,28438,0,sa-east-1,T0912,34079
e2a78d9f-3dda-4fe4-bf84-d49013f3454a,2024-01-17T07:03:21Z,U00006915,215.25.23.236,PATCH,14012,403,us-east-2,T0876,11863
