EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
6b51a1e2-e326-4497-aac4-520e4855555c,2024-01-22T16:25:34Z,U01149955,147.122.169.241,DELETE,24044,404,eu-north-1,T0483,63842
c326971d-4516-4d54-ad96-a1d0d220a5f3,2024-01-22T03:38:47Z,U00964810,17.206.178.31,GET,6127,401,ap-northeast-1,T0499,6391
b039d32c-e397-409b-a66a-b879bad3ed63,2024-01-22T01:38:33Z,U01346067,9.159.133.186,PUT,25745,0,ap-south-1,T0088,2318
c197c222-f073-452a-a81a-8f0263772aa6,2024-01-22T10:18:50Z,U00772177,97.254.72.83,PATCH,4457,404,eu-west-1,T0239,60962
ce206fdf-efcf-4bd7-b317-a24c0f1d2c57,2024-01-22T23:56:29Z,U00426543,57.223.164.89,PATCH,7151,0,ap-northeast-1,T0409,64876
5c5ce518-6d64-423a-ab12-7463207108b4,2024-01-22T21:53:06Z,U00261983,72.24.57.159,PUT,8362,0,us-east-1,T0377,20338
2eaaa506-d7ae-4b96-bc86-3b0e00b6ea4d,2024-01-22T17:45:29Z,U00082188,234.67.153.90,POST,26980,0,us-west-2,T0625,20142
9652cc09-89d6-4fc0-8494-ab582788c0aa,2024-01-22T12:11:15Z,U01303088,55.18.248.216,PATCH,28533,503,ap-southeast-1,T0084,10112
79cced78-ebb8-4661-8881-1a970609e047,2024-01-22T01:01:27Z,U01504702,236.39.157.244,PUT,28992,500,ap-south-1,T0134,39419
d8959258-e9a2-4172-abdd-31091c8bd511,2024-01-22T10:15:12Z,U01276741,163.185.41.130,PUT,24225,400,me-south-1,T0588,37461
d24602d8-b950-43d0-ba24-d9193aef74bd,2024-01-22T09:49:28Z,U00963854,79.139.18.109,POST,10486,503,ca-central-1,T0223,55410
9ca2db9a-ffd7-4e1a-b6d1-c3ad265d5cbf,2024-01-22T10:11:58Z,U00325762,73.121.145.168,PUT,17891,400,us-east-2,T0645,21742
6156b194-46cb-4fa5-ab15-1fd1426a91a9,2024-01-22T05:00:21Z,U00467953,201.119.213.71,DELETE,2036,0,ap-southeast-1,T0745,8748
53d027ce-26f2-4813-aebb-c5b4fd39c59c,2024-01-22T15:36:53Z,U01979576,228.105.148.200,DELETE,19830,0,ca-central-1,T0300,65448
579eacc5-5335-4eae-9ec2-cb65ab04374f,2024-01-22T05:23:23Z,U00161685,61.216.129.252,GET,23836,500,me-south-1,T0337,54955
7c4d9d29-6387-4538-a1e2-da7c2f5d27c9,2024-01-22T15:15:41Z,U01728303,131.174.30.40,DELETE,2111,0,us-west-2,T0824,37989
5c6a3083-0e7e-4dbf-933d-e940facea252,2024-01-22T18:20:52Z,U00117351,5.188.248.251,PATCH,12398,503,ca-central-1,T0244,49438
d9ee77b9-c075-46b4-a27e-55361172eedb,2024-01-22T00:54:19Z,U01599492,143.44.77.242,POST,20175,401,us-east-1,T0775,46880
306a3b19-671f-4f53-84da-1e6466564a21,2024-01-22T06:27:40Z,U01924714,138.66.29.59,PUT,2174,0,us-east-2,T0084,29278
bcc1e817-253b-44d3-b761-447789e3c263,2024-01-22T23:23:33Z,U00636698,210.218.16.235,PATCH,25350,401,ca-central-1,T0643,20959
d5ce7c86-6030-4ee5-92e8-ab793c13c8c7,2024-01-22T14:12:18Z,U01017824,196.119.219.39,PATCH,21267,0,eu-central-1,T0465,642
41503eb0-89db-40fd-9afb-79cbcdd601aa,2024-01-22T10:36:59Z,U01309173,76.180.53.44,PUT,11357,403,us-west-2,T0198,64447
d94c64c2-d2b5-43ca-84d7-e3f2a0a96708,2024-01-22T03:02:54Z,U00888007,155.186.38.237,GET,15265,0,eu-west-1,T0669,39688
e4501103-aa76-4955-a747-9cf6f45a2214,2024-01-22T11:03:38Z,U00225988,55.26.187.96,GET,20178,500,ca-central-1,T0410,26783
fa825d63-8a72-4461-ac82-3239e6b27b7f,2024-01-22T14:59:21Z,U00399284,162.115.67.68,DELETE,14254,0,ca-central-1,T0341,27039
564b63b7-a135-454e-81a7-0213759642a7,2024-01-22T13:00:02Z,U00394650,142.90.53.243,DELETE,6583,503,eu-north-1,T0244,6431
d94445d4-67db-4c71-9bca-29447e3d8cb9,2024-01-22T22:54:38Z,U00783903,165.87.244.134,GET,9376,0,eu-west-1,T0105,62372
2d64bd44-f557-45e7-8f05-eccfcf97b2ab,2024-01-22T07:05:42Z,U01289669,63.13.158.50,POST,20269,404,ca-central-1,T0564,35117
b32b4f5c-b88a-4b37-aa61-84d151881c88,2024-01-22T19:35:58Z,U01620006,119.229.31.49,PUT,27919,503,sa-east-1,T0495,57101
c4a4e959-8fe2-4528-bd83-89a73271d8b0,2024-01-22T14:51:36Z,U00520213,133.201.167.8,POST,10200,0,us-east-2,T0058,36914
2240b64d-0dbd-4b4d-9cbd-3468057cc45a,2024-01-22T17:03:35Z,U01272539,153.202.102.145,POST,4506,404,us-west-2,T0526,9481
9b3095b8-ca7d-4313-9bd3-335498e26932,2024-01-22T01:26:32Z,U00467729,48.216.199.45,PATCH,22744,0,ap-southeast-1,T0435,23653
816bd795-28c0-406c-a5b6-5c743bb076d5,2024-01-22T16:08:27Z,U01015169,6.190.109.57,PUT,6323,404,ap-south-1,T0186,32026
ab8616ff-dc10-4c4b-9ee8-f7f37f9c7504,2024-01-22T14:11:28Z,U01261375,135.99.54.88,GET,15262,403,ap-southeast-1,T0726,27629
