EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
b6f92202-efd0-4c73-b4df-90841ed80ed2,2024-01-14T16:00:35Z,U00713080,174.76.183.68,GET,2256,404,us-east-2,T0494,217
7f3a48ea-5d35-4c5a-b7a9-bfe788ad9fdd,2024-01-14T00:22:56Z,U01863578,240.143.237.151,GET,5796,0,us-east-2,T0710,17568
c582c4fd-e286-4dc4-aed1-3af4a71fffd4,2024-01-14T07:29:16Z,U01268648,224.48.56.58,GET,2038,0,sa-east-1,T0852,33731
45af28e0-964e-4706-ba66-636b87b5a75d,2024-01-14T13:52:35Z,U01531527,218.159.10.149,PUT,430,500,us-east-2,T0674,25831
af6d763a-623d-47a5-8f7f-65fe585ed763,2024-01-14T02:32:14Z,U00575267,143.92.135.178,POST,1168,401,ap-northeast-1,T0985,5456
a3d041ca-3a35-47af-8b63-a31ae1908284,2024-01-14T09:13:56Z,U01713289,218.152.117.109,PATCH,14181,0,ap-northeast-1,T0982,10547
3c9de376-1a95-412a-997a-f262f1eb7f40,2024-01-14T17:40:49Z,U01060278,39.218.9.177,POST,19531,503,ap-northeast-1,T0085,61117
e7509cf3-c880-4412-8a25-79b3484b2b1d,2024-01-14T15:57:45Z,U01548505,137.103.50.207,PATCH,4824,404,ca-central-1,T0241,12095
b6db3f19-0150-47db-8fdc-0556d458dace,2024-01-14T17:28:56Z,U01993459,141.122.195.52,POST,20296,0,ap-southeast-1,T0623,65486
dc80c76a-8d2f-4814-b868-bb5bb4b9d889,2024-01-14T13:08:53Z,U00985633,1.243.14.85,GET,26900,404,me-south-1,T0930,45020
bdcbfd84-0158-4cbd-9051-ab675760521f,2024-01-14T21:18:42Z,U00979849,71.67.143.209,POST,28899,0,me-south-1,T0126,2630
766a8c26-ef80-4663-a6c5-b1d5d353d946,2024-01-14T03:25:04Z,U01767473,226.194.44.104,DELETE,7928,0,sa-east-1,T0858,46141
e6f2eeeb-b70e-4a79-ba35-e08dfd5a7905,2024-01-14T19:27:34Z,U01834563,27.114.166.88,PUT,24177,0,ap-south-1,T0590,18083
7b62d942-f5b6-4d4b-818e-37ea1c6f9b37,2024-01-14T22:12:11Z,U00098564,30.123.5.168,DELETE,17366,0,me-south-1,T0808,11283
cf543052-5050-41a3-afbd-d2bce6188d41,2024-01-14T10:45:25Z,U00725355,184.93.75.170,PUT,10462,401,sa-east-1,T0454,42234
b24bb320-22c2-4b87-8087-29b5a118b5d8,2024-01-14T17:11:39Z,U01865780,80.242.142.82,PATCH,8270,0,us-east-2,T0834,8197
0dc7a53d-8499-4a89-8e19-8f4b7739410e,2024-01-14T07:01:29Z,U00290460,62.125.212.71,POST,25411,0,me-south-1,T0998,18972
1d7d8a37-623e-4ed0-912b-9fbb0f187ae1,2024-01-14T14:53:31Z,U00093942,130.102.84.62,DELETE,10586,401,ap-northeast-1,T0766,5859
7cbbf95b-14ca-44a7-8e3e-57e3dc186d79,2024-01-14T08:21:34Z,U01526463,6.12.253.136,PATCH,25127,400,us-east-2,T0072,9853
b8f319f5-c848-4986-9889-6b44bb3aa136,2024-01-14T10:09:34Z,U00090091,132.90.60.155,PUT,23464,503,us-east-1,T0326,33492
00213397-d7d5-45a6-932d-1224690f2d62,2024-01-14T19:24:07Z,U01145325,240.13.247.123,PUT,24651,0,us-west-2,T0143,4427
2b815248-a9ed-4f8e-983f-c9e826b10ede,2024-01-14T06:11:24Z,U00577092,218.147.14.41,DELETE,648,503,ap-southeast-1,T0976,18785
f6234d22-46f8-4a29-9727-16ef4eea7161,2024-01-14T17:21:08Z,U00581496,30.252.239.250,GET,9760,0,sa-east-1,T0240,27450
ddb14747-1a30-4278-871c-7e6843af2562,2024-01-14T14:06:28Z,U01653712,222.12.17.64,DELETE,8071,500,ap-northeast-1,T0095,62089
3e1d8b06-f408-4162-ab09-8264840a4a03,2024-01-14T18:01:56Z,U01916599,185.198.67.78,PUT,13405,401,us-east-2,T0328,44358
719ee753-f9f6-47d5-841b-f490193ca7e9,2024-01-14T08:44:39Z,U01083816,225.101.0.208,DELETE,22416,0,ap-northeast-1,T0988,15075
a1f60877-27d9-42d6-a400-92e0c20f5026,2024-01-14T06:58:21Z,U01425875,242.185.151.180,POST,8125,0,eu-west-1,T0236,64081
e26697fa-720b-4ff6-81c7-99e6c1697511,2024-01-14T06:11:37Z,U00760508,16.34.249.202,PATCH,27874,0,eu-west-1,T0683,34609
016308f0-9cfe-4cdd-9037-15f77c5ec27e,2024-01-14T08:44:55Z,U00750747,69.21.210.89,PATCH,9408,503,ap-northeast-1,T0483,36062
6af12495-3a9f-40be-b514-a8dcf42e2fd7,2024-01-14T08:26:57Z,U01620639,218.227.70.15,PUT,5844,0,ap-south-1,T0137,40661
bc177630-fafa-4b8d-b9e6-81787ef53041,2024-01-14T18:06:33Z,U00991236,197.65.157.16,DELETE,2904,0,ap-northeast-1,T0361,14193
cdc1d6d7-4e0e-4995-a204-8aac18bcc960,2024-01-14T10:32:25Z,U00595630,114.217.69.235,GET,22843,500,sa-east-1,T0781,10868
6fd6d371-83a5-4dd9-9105-c2d0ec630812,2024-01-14T22:29:17Z,U01869132,167.112.182.124,POST,13702,0,us-east-2,T0331,21505
dd92a752-d106-49b7-b83b-dca2983b4d7e,2024-01-14T13:48:56Z,U01283491,178.232.196.99,PUT,27830,0,us-east-2,T0449,64068
0084027a-33b7-4727-90d1-408ff1882736,2024-01-14T14:38:07Z,U01263860,235.98.230.96,DELETE,7255,403,us-east-2,T0320,44631
09ff7500-7a86-47d7-8776-ac2dc557da0d,2024-01-14T09:44:36Z,U00579449,98.138.51.230,PATCH,23718,503,us-west-2,T0273,41283
49b34d35-f513-4e4d-8f32-ed1b66bcdfe6,2024-01-14T05:22:54Z,U00197022,253.130.254.217,DELETE,8917,0,eu-north-1,T0831,5388
be5d575c-b514-42f3-9fdf-128ab92808c4,2024-01-14T13:33:10Z,U01677176,142.220.236.23,DELETE,29066,0,us-east-1,T0504,31241
a1281ca8-f7e0-49b0-b873-c7f56f642d59,2024-01-14T00:04:11Z,U01956033,185.139.169.168,GET,14689,0,eu-central-1,T0159,52507
0f296091-b49d-46af-a95c-672b3b9215d9,2024-01-14T09:07:19Z,U00424829,64.220.228.6,GET,21895,0,eu-central-1,T0977,23893
c3e3b461-3b8c-4cdb-9caa-692a519dee38,2024-01-14T08:19:08Z,U00229191,220.224.129.78,POST,6200,401,sa-east-1,T0508,1038
4def4200-6244-4e8f-b5df-3253f733faee,2024-01-14T03:05:14Z,U00338572,162.211.170.87,DELETE,8125,403,ca-central-1,T0483,46756
382c9f90-fbdd-4bfb-851a-0f98c8c9c452,2024-01-14T20:09:55Z,U01505682,20.76.210.197,GET,21022,0,ap-southeast-1,T0200,35928
b0208591-004f-47bb-8c75-41ccab4d0a7c,2024-01-14T19:02:09Z,U00266022,250.14.252.242,POST,25825,403,eu-west-1,T0732,47353
d36a22a0-8da4-4b3c-b229-ebcb32e5aae1,2024-01-14T09:17:55Z,U00734470,17.29.148.180,DELETE,17713,401,us-west-2,T0038,49434
27d26c4e-a902-4fc7-8d27-8a1577387ffb,2024-01-14T05:26:34Z,U00014680,98.210.128.205,GET,23025,503,us-west-2,T0035,34922
e33d344c-19da-410b-99b7-cc5d5aaa6fbd,2024-01-14T08:36:49Z,U01334633,73.186.140.158,GET,18186,0,ap-southeast-1,T0912,29883
02b2789e-1e55-4dad-a898-1f6338353a6f,2024-01-14T17:01:47Z,U01801578,31.75.173.155,PATCH,19240,0,eu-west-1,T0828,64176
d7e33623-5fd2-452f-830a-5b6f6c3df7b5,2024-01-14T13:38:26Z,U00771167,92.229.56.245,DELETE,9013,0,sa-east-1,T0758,59812
7a5bc324-a30f-4a73-b1a1-11d402c5d9b6,2024-01-14T10:07:46Z,U01914307,11.2.36.110,DELETE,26154,0,me-south-1,T0112,39400
39003980-a1bd-4bc4-b56b-83bf7fcda7cb,2024-01-14T16:28:05Z,U01438776,24.92.43.100,PUT,3909,500,eu-central-1,T0159,10821
cc625e25-96f8-4d2e-9a90-258e3cdae476,2024-01-14T06:18:18Z,U00221475,99.14.154.156,GET,5328,0,eu-west-1,T0872,47178
6c2c6baf-240f-455b-95b3-1f471ea6da28,2024-01-14T13:38:27Z,U01811965,127.170.126.243,PATCH,19196,0,ca-central-1,T0212,32843
88bea872-e13c-4785-b050-90f7fa6aa9ff,2024-01-14T20:57:59Z,U00782602,33.240.24.160,GET,3512,404,ap-south-1,T0747,2201
eb359fc9-4b92-44b8-8d47-460e47940413,2024-01-14T01:05:00Z,U01352660,69.123.206.238,PUT,14338,500,ap-southeast-1,T0792,17422
ab6de2f1-b724-4693-ab0f-68dbc668c3af,2024-01-14T21:29:08Z,U01545300,162.225.107.132,PATCH,15130,500,ap-south-1,T0183,13901
f67c2ac1-8ac9-4720-8c20-49f04b195e62,2024-01-14T11:35:15Z,U00366292,21.131.34.192,PATCH,20765,0,ap-northeast-1,T0619,53702
bf2ffb5e-49a3-4ad0-9583-6fa60d4da4ce,2024-01-14T16:29:38Z,U00803434,212.87.76.187,DELETE,15076,401,ap-south-1,T0045,21176
7fb5c84f-4491-446d-a82d-7a81387df9c0,2024-01-14T23:49:57Z,U00381472,177.71.252.62,GET,4791,0,us-east-1,T0999,40831
8dc097b4-bfed-4120-83cf-bec5b894b9b7,2024-01-14T20:25:35Z,U01885836,88.23.115.26,GET,12899,0,ca-central-1,T0196,1299
07d37e2a-abdd-4cb3-afd3-2bccf814ccf9,2024-01-14T16:26:23Z,U01098018,52.42.59.173,DELETE,18560,0,ca-central-1,T0522,61872
fcd1ea35-80bd-420b-9571-bfb4b6b57ec0,2024-01-14T01:24:57Z,U01284114,180.234.84.117,POST,18884,0,eu-west-1,T0490,23468
2357f60e-8b4a-4fdb-9be9-db7e2cedd665,2024-01-14T09:22:16Z,U01124821,14.127.193.157,GET,5328,503,eu-north-1,T0594,28698
70403384-12b9-4cd4-81bd-59e0b4f49e6a,2024-01-14T00:56:09Z,U01935765,236.208.113.97,PUT,2734,0,ap-southeast-1,T0033,52946
