EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
dafcb516-1d19-4093-92f7-b43f8deec1ae,2024-01-05T20:32:44Z,U00419082,103.101.185.248,GET,17281,500,ap-southeast-1,T0070,45426
42ec1d8a-d326-4515-848a-b8c6814b38dd,2024-01-05T20:57:59Z,U01821564,163.230.111.185,POST,11289,0,ca-central-1,T0154,24084
adb7f0ce-0908-49cd-9818-856a06b355e6,2024-01-05T06:24:47Z,U00130965,102.177.151.59,DELETE,11443,0,us-east-1,T0152,43701
a28b31b4-e84c-4bbc-a6db-b845fe07723b,2024-01-05T07:58:42Z,U01345789,182.150.202.237,POST,28588,400,eu-west-1,T0861,19423
b0b5b79d-e48b-4fcf-a5a1-3b990b4f62ef,2024-01-05T06:09:00Z,U00626382,81.23.14.85,PUT,1225,0,us-east-1,T0130,43339
4d9214f8-e27c-4ce3-b8b1-ab3637f0394f,2024-01-05T13:49:59Z,U00924677,250.160.169.175,POST,25638,404,me-south-1,T0569,50122
6cc9e5df-0665-4ac5-838b-42ef62cb73d5,2024-01-05T00:22:17Z,U01456990,149.62.137.52,PATCH,1394,0,us-west-2,T0436,18424
85e9750f-a240-4335-ae2a-2f4d02afd98c,2024-01-05T21:54:48Z,U01211609,83.4.109.29,DELETE,8923,400,us-east-1,T0013,21541
a260868d-431f-4afa-8e9a-3c1c8234f000,2024-01-05T22:47:41Z,U01301481,74.214.225.2,PUT,8441,403,sa-east-1,T0078,21435
9d870210-4179-4715-8a66-777ec7ef3baa,2024-01-05T17:57:36Z,U00698480,128.218.49.22,PUT,14210,0,eu-north-1,T0712,3728
8dc1ffa1-a73f-4775-97c3-9c224a26e961,2024-01-05T08:40:18Z,U00648132,109.165.93.70,POST,28915,403,eu-central-1,T0293,58223
47f0bab2-75c0-4307-a8a8-0e5866735a9b,2024-01-05T21:50:12Z,U00013312,43.50.144.40,PUT,10840,400,us-east-1,T0269,5161
84c75365-0c68-4fba-9a41-fed4b1112af7,2024-01-05T14:37:13Z,U01512390,27.117.152.137,POST,7435,503,eu-west-1,T0475,36424
3ab57205-db94-4be4-93a2-fe062c216ef3,2024-01-05T13:54:46Z,U01777220,234.120.84.29,DELETE,14714,0,us-east-2,T0944,12210
