EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
c9e49593-2d9c-4aa8-8810-8b05df5e7675,2024-01-19T07:14:36Z,U01022506,160.63.22.28,PATCH,3954,503,eu-north-1,T0028,42909
ef51313a-c7a3-43b8-a1df-f05e19d87e71,2024-01-19T06:43:49Z,U00468465,174.104.187.78,PUT,19646,0,us-west-2,T0192,18174
7d74080b-8395-4bd5-b08f-335054f9d9bd,2024-01-19T12:25:53Z,U01341510,102.191.164.107,PATCH,26198,403,ap-south-1,T0559,1429
b1541bd7-9352-4ead-8891-370869065331,2024-01-19T15:04:38Z,U00355167,9.8.162.45,POST,27907,0,sa-east-1,T0403,34414
1e9f3ca1-153b-4981-808c-2fe12df01403,2024-01-19T02:53:50Z,U00352200,125.175.11.202,PUT,4922,0,ap-southeast-1,T0731,27314
a32afee0-b955-4c6a-b388-4709a8559fa3,2024-01-19T17:03:07Z,U00491085,124.131.221.40,PATCH,12072,403,us-east-2,T0781,36436
417fbf6c-6ad1-4f78-a73e-04189615d2fd,2024-01-19T06:31:22Z,U01134524,5.242.210.67,POST,29847,0,ap-south-1,T0626,30699
aa7952f6-d330-4a72-9463-0988f29cf356,2024-01-19T22:17:31Z,U00377024,211.227.101.101,DELETE,8330,0,us-east-2,T0321,25613
5202f71c-0f38-4904-b105-2bc4583bfa5f,2024-01-19T16:31:38Z,U01603853,17.221.141.1,PATCH,13707,0,me-south-1,T0414,31227
93192d7a-6f7b-4d2e-ab25-2566a2bb231f,2024-01-19T18:33:20Z,U01067589,88.15.23.188,GET,25081,401,us-east-1,T0586,44415
1335c02a-3624-4028-8a63-216c8b2a680c,2024-01-19T07:47:31Z,U00164549,2.71.246.128,GET,19609,0,us-east-2,T0261,1323
81b653bb-2a5e-4d78-aa9b-53985b1ff202,2024-01-19T04:43:14Z,U00787741,113.68.6.44,GET,29843,404,ap-southeast-1,T0117,56463
2344e9f0-642f-4a4d-9ec2-cba369b95a05,2024-01-19T01:14:59Z,U01283483,47.181.120.124,DELETE,20065,0,ap-southeast-1,T0539,30743
312b2299-ba92-4523-9b30-883ac7a88acd,2024-01-19T23:49:50Z,U01138372,126.228.211.194,POST,4330,0,eu-central-1,T0862,45815
faabf84f-e721-458a-9750-a9b23e96d801,2024-01-19T07:00:47Z,U01759457,206.115.242.151,PATCH,29120,503,us-west-2,T0228,21099
0a5c4a83-2c6d-41a8-b64e-55224709ea44,2024-01-19T07:38:51Z,U00797697,47.194.219.151,PATCH,24295,500,me-south-1,T0275,29909
b5f4b45b-c4bf-4e69-b0de-79fe1aeb3349,2024-01-19T16:12:39Z,U00363992,44.3.31.248,PUT,21854,404,ap-northeast-1,T0418,38724
60b4cfbf-b1b4-4e60-8d5e-179cc31a7858,2024-01-19T16:10:41Z,U00641605,184.160.124.145,PUT,25417,0,eu-west-1,T0572,27966
85aacc10-bdf6-45b2-ad8a-bef645c069bb,2024-01-19T13:50:14Z,U00937619,73.174.133.14,PATCH,9504,401,ap-southeast-1,T0774,50131
f1ec16f4-0de9-443b-bbc3-122276c6532e,2024-01-19T10:06:46Z,U01775075,215.254.142.127,PUT,24974,503,us-east-2,T0087,35232
f17969f2-b7a7-4030-8f11-4d544417aafb,2024-01-19T20:52:05Z,U00356229,83.73.120.109,GET,15088,401,eu-north-1,T0438,42973
6d0c44cd-43de-48ca-b13f-b40f9f79e15f,2024-01-19T16:28:01Z,U01812480,53.186.164.26,PATCH,9569,400,me-south-1,T0204,39141
a73bf11d-37b0-4a6a-a6f6-15aac0d469fa,2024-01-19T17:20:04Z,U01020282,74.215.161.188,PUT,29510,0,eu-north-1,T0812,22480
b828e465-6987-403e-a6d2-4f75ce6b9fe8,2024-01-19T17:27:04Z,U01116995,215.45.61.70,GET,20336,0,eu-west-1,T0307,42714
e9327465-a296-4e67-9dd6-35f32e96b075,2024-01-19T07:00:10Z,U01630204,49.225.155.196,PATCH,27364,503,eu-north-1,T0563,63058
a1787607-4b02-457e-9697-a2c936acea18,2024-01-19T03:19:24Z,U00547115,222.222.76.116,POST,28108,0,ap-south-1,T0999,5526
ae00b98d-e857-466c-9f76-13ae152121ae,2024-01-19T06:09:39Z,U01619182,20.70.205.134,GET,15937,0,us-east-2,T0549,53457
bf2ff017-f3b1-4ba6-b55b-1ef881be4fee,2024-01-19T13:11:20Z,U01131426,96.157.194.229,POST,29958,503,ap-south-1,T0038,63359
f09e4c51-e489-406c-9263-b0c3cce2a058,2024-01-19T09:35:09Z,U00571483,97.254.234.94,PUT,12788,404,us-west-2,T0623,52264
be84bb21-678e-4eca-892f-eb5d5a870aee,2024-01-19T16:32:42Z,U01432943,28.114.148.9,DELETE,15012,403,us-east-1,T0320,48020
01a0ef87-4915-49cc-9fef-78d549877476,2024-01-19T01:52:16Z,U01319269,46.49.127.1,GET,11232,404,us-west-2,T0875,33875
dfd03462-3eea-4832-954c-3b3b84d7e6fa,2024-01-19T03:30:26Z,U00306613,156.213.20.32,GET,13275,503,sa-east-1,T0924,2798
5779164c-f44c-4aaa-be36-da772d2aa8e1,2024-01-19T18:57:53Z,U01838502,107.246.31.137,POST,10280,503,us-east-2,T0916,16950
4becbc27-7a79-4abf-b739-f89d9b65194f,2024-01-19T04:35:23Z,U00727393,236.208.4.64,GET,17326,500,us-east-2,T0303,28056
ddfa2372-27eb-40e1-b109-71984d3ac71a,2024-01-19T10:02:50Z,U01851060,107.153.14.223,DELETE,14955,403,us-west-2,T0404,37932
22c8305a-63ac-4484-af57-7a2de5f30d73,2024-01-19T14:00:03Z,U00251498,64.59.222.136,PUT,14969,0,ap-southeast-1,T0642,47002
8ced7f72-ab06-49d1-ac4a-2ad1f242766b,2024-01-19T04:40:18Z,U00371569,108.177.141.89,POST,5901,401,me-south-1,T0544,13023
a253906f-32b1-4c3f-97ea-63207b30fc1b,2024-01-19T02:49:40Z,U01283761,73.22.219.107,PUT,1630,503,ap-southeast-1,T0231,58522
8e16fee3-9c63-4b5e-b00e-851c34dd554c,2024-01-19T23:56:35Z,U01583182,180.79.10.205,GET,1888,0,eu-north-1,T0406,57081
bb6065c5-cc0c-4153-8f2f-c3e9934734cf,2024-01-19T10:53:11Z,U00190842,240.99.239.53,PATCH,17796,400,us-east-1,T0117,14944
c63c540a-017e-4974-a1ee-76ce486bc844,2024-01-19T05:54:51Z,U00924476,163.209.213.150,DELETE,25334,503,sa-east-1,T0696,49969
d79cf345-bddd-42e4-90c3-d11e0f4da25b,2024-01-19T15:19:35Z,U01782801,40.208.204.123,PATCH,12451,0,ap-southeast-1,T0635,49959
c8d819f3-9d87-45c4-a689-62ffcfd35091,2024-01-19T11:21:34Z,U00269238,30.192.99.162,POST,28340,403,ap-northeast-1,T0063,38081
74f07c53-cc0b-478a-854d-c7724c129b48,2024-01-19T03:53:26Z,U00743536,59.178.242.143,PATCH,27680,0,eu-west-1,T0749,3020
b2af57cd-915a-4427-9313-f2a04de85bb0,2024-01-19T01:16:29Z,U00297001,202.25.35.179,PATCH,24940,404,ap-south-1,T0346,45784
8dc3f3b4-983c-475b-b5b0-28187a78d73c,2024-01-19T11:16:50Z,U00007208,116.81.56.191,GET,4726,404,sa-east-1,T0651,28068
89110eba-f502-4493-8afa-436e997c7137,2024-01-19T06:01:40Z,U00437732,120.172.127.181,POST,8728,0,us-east-1,T0700,15780
deb04aad-3182-4546-bb86-a7f13b6a4c40,2024-01-19T20:15:25Z,U00421227,205.249.125.59,DELETE,8483,0,sa-east-1,T0226,61764
d72a3daa-57c5-4ed8-bac6-d2ea8589f75e,2024-01-19T02:32:22Z,U01197854,179.165.24.151,POST,14401,0,ap-southeast-1,T0849,60271
f385d2c1-386a-48b7-b266-b0cb628f40f2,2024-01-19T05:34:22Z,U00635083,85.29.132.14,POST,11924,0,eu-west-1,T0473,664
74252e78-372a-4243-9000-dc0d8d037bd1,2024-01-19T22:41:52Z,U00225460,170.152.209.94,PUT,21586,503,sa-east-1,T0568,58999
af0cba8b-cf39-4f0d-a80a-3aebbe7e775a,2024-01-19T00:13:21Z,U01432865,50.203.219.56,DELETE,14343,0,ap-south-1,T0742,11324
f0d24d19-d379-4046-ae10-31602a20d488,2024-01-19T21:34:35Z,U01275733,195.248.55.211,DELETE,26700,0,eu-north-1,T0701,64409
6340ea0d-5775-4ae4-8bfe-1c004f07919c,2024-01-19T22:10:36Z,U01237353,168.33.246.33,PATCH,21168,403,ap-northeast-1,T0106,52418
6efb6f54-df06-459e-9e44-877d629dc125,2024-01-19T20:37:22Z,U01040463,138.21.121.253,DELETE,1775,0,ap-northeast-1,T0698,11982
dff8a142-8995-492d-a444-c59d347c6767,2024-01-19T14:26:22Z,U00860150,128.42.227.173,DELETE,9468,0,eu-west-1,T0869,15621
dc19a01b-8d02-44ba-9850-36f5aade0094,2024-01-19T13:26:20Z,U01226895,131.59.245.10,PUT,14010,400,me-south-1,T0113,45773
b3a7993d-f5ad-4bb8-95b3-ef1fd2da9402,2024-01-19T06:53:18Z,U01110895,106.33.11.164,DELETE,12841,503,ap-northeast-1,T0527,35046
5df6c656-b25b-4078-a4c6-b344332d691b,2024-01-19T15:05:26Z,U01522494,208.18.168.201,DELETE,19401,401,eu-central-1,T0523,56356
3a8dea6f-e944-48ed-b957-1e9a67900c9f,2024-01-19T11:33:00Z,U00833325,26.85.18.59,DELETE,19040,0,ca-central-1,T0878,21818
3b551bad-ee23-4d81-ba42-159cf39c747f,2024-01-19T06:16:32Z,U01286743,69.95.153.113,POST,2457,0,me-south-1,T0602,13093
eaad2ee2-4972-4f35-8c3d-7517ed03761a,2024-01-19T05:14:35Z,U00703028,206.189.46.119,GET,29505,0,sa-east-1,T0650,41249
18552799-4b75-42c1-8d47-399d8356cd01,2024-01-19T13:02:00Z,U00555132,91.176.211.227,POST,24775,500,ap-northeast-1,T0809,1005
285b27c2-c8c4-4c5b-bbd6-ab549987c39d,2024-01-19T12:29:37Z,U00821868,12.53.252.113,DELETE,15056,404,ap-south-1,T0116,47325
8e92311d-6b5f-4d62-ba22-6cb04c2046f4,2024-01-19T10:08:14Z,U01817755,115.218.193.228,POST,21137,503,us-east-2,T0830,21213
0862b34d-0eae-4a96-b991-2bed3a6344fe,2024-01-19T02:04:17Z,U01258155,65.49.195.198,POST,21987,400,ca-central-1,T0221,50592
0708ee3c-d841-46f8-a40b-5a1283b88a0e,2024-01-19T10:03:56Z,U01673309,254.151.200.38,PATCH,19296,0,us-east-2,T0266,60230
e3798bad-e081-4e0e-ae85-185e0098f8b4,2024-01-19T10:34:54Z,U00728128,18.253.47.27,GET,26393,400,eu-north-1,T0124,23431
ece9e3f0-b05e-4d0a-b9f5-9f5aae72e804,2024-01-19T04:30:04Z,U01161550,188.9.149.98,GET,18827,403,eu-north-1,T0433,60258
3803ea8a-c41c-4527-85ef-d8301f361970,2024-01-19T21:31:47Z,U01419856,235.216.211.48,GET,13606,0,ap-southeast-1,T0752,26179
84278359-2bbd-475f-9268-bd3d3d7a3f15,2024-01-19T16:57:59Z,U00654482,140.111.198.87,GET,20891,403,us-east-2,T0403,13309
e84734b1-783c-4b68-a8ee-30c22f914152,2024-01-19T09:48:47Z,U01554971,16.199.115.163,POST,22822,503,us-west-2,T0092,31187
523733ba-de92-479a-8c1d-c0cedccc3406,2024-01-19T04:24:26Z,U00349551,14.100.143.171,PATCH,25575,404,ap-southeast-1,T0331,16876
11a3aae7-bbdd-48bd-b21d-6470543d3bdf,2024-01-19T20:03:09Z,U01486421,217.88.125.188,POST,7695,0,eu-north-1,T0437,3235
6f043d79-8a1c-4057-a35c-7f7f219f8536,2024-01-19T03:04:16Z,U00765867,1.185.26.252,PUT,16697,0,us-east-1,T0253,39307
5a318911-48fe-4a61-9aba-3460c3a571fb,2024-01-19T06:53:36Z,U01595316,35.10.165.140,POST,2066,0,ca-central-1,T0943,46523
20f04207-3f1f-408c-a547-80d8833962dc,2024-01-19T18:50:35Z,U01767616,69.49.241.213,GET,13935,403,us-east-1,T0266,11764
21363cdf-e40d-408c-b214-9070eb5d2947,2024-01-19T16:04:26Z,U00538828,191.214.223.197,GET,22900,0,eu-central-1,T0060,45331
8820dba0-57e2-4e06-b0eb-308d8e2a5cfd,2024-01-19T14:26:46Z,U00328865,155.193.88.94,DELETE,9768,0,eu-central-1,T0939,14493
