EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
9bafa9e7-5e60-400d-8af2-d6e01c6f57f1,2024-01-16T06:56:33Z,U01473351,215.182.21.182,GET,23257,403,ap-south-1,T0604,33956
4565adb0-04f3-460f-9fc9-3c272c7eb561,2024-01-16T19:18:31Z,U00391686,58.241.85.214,GET,7681,403,eu-central-1,T0565,22844
0d470b17-6ccc-441e-8ca9-2270d1ba7bbf,2024-01-16T04:57:27Z,U01167098,200.145.204.26,GET,16690,401,ap-southeast-1,T0220,20121
166d5c18-5300-4cb6-832a-dbbe6cec0445,2024-01-16T20:42:33Z,U00529107,233.250.38.60,DELETE,20829,401,eu-central-1,T0822,25246
51a928df-067e-4df2-aa71-758bacd907c9,2024-01-16T14:21:11Z,U00784424,228.151.64.75,PATCH,29367,0,ap-northeast-1,T0507,32705
f6297d1b-7181-4bfc-90be-59a7a6ed173e,2024-01-16T22:21:13Z,U01063638,248.155.175.13,PATCH,13184,503,me-south-1,T0082,4554
21f25034-b72d-407b-9f40-86122e86bf49,2024-01-16T22:15:57Z,U00338402,27.118.170.222,DELETE,27159,404,ap-southeast-1,T0972,26737
a6ad3cb9-d78a-41a6-943f-f1f5bfe9ae15,2024-01-16T04:56:57Z,U01137492,78.82.139.62,GET,10995,404,ap-southeast-1,T0047,40529
035b0fe6-ab8e-4c6a-b20f-2f5c4490afb6,2024-01-16T06:11:31Z,U00068920,2.147.101.98,PUT,20292,0,ca-central-1,T0666,5467
3afd1179-4d7f-4297-8cd6-962e80a588f7,2024-01-16T04:29:30Z,U00718739,80.77.198.153,DELETE,15945,400,sa-east-1,T0402,7809
cacc6409-2ed2-4bcc-91bb-b157ddf19374,2024-01-16T17:50:26Z,U01165603,228.187.201.182,POST,15354,0,ap-northeast-1,T0205,41520
d6165ce5-f2f6-4bc3-8b9d-edb7dabe9851,2024-01-16T20:43:20Z,U00291553,129.96.253.76,GET,11413,500,eu-west-1,T0134,12101
e9780ef5-8d1e-445f-96e6-7d545f2a6919,2024-01-16T22:19:16Z,U01667142,151.40.173.131,GET,20694,401,ap-south-1,T0833,53418
5b2cc2c4-af50-42eb-b80b-0b27e0aeb88d,2024-01-16T11:40:45Z,U01349217,226.152.131.40,PATCH,20973,0,eu-north-1,T0438,41164
e8d9342c-69d1-4cc2-b8a3-acff32387667,2024-01-16T02:15:07Z,U00718002,138.67.120.6,POST,15641,0,eu-north-1,T0804,62490
0c6faee1-d534-4a11-8aca-cd4583783b7f,2024-01-16T02:55:24Z,U00308362,212.155.110.131,GET,29236,0,eu-north-1,T0891,20774
88d0cfe8-6f16-41a3-8b48-655292f0b8cd,2024-01-16T09:45:10Z,U01000296,220.191.67.111,GET,7561,0,me-south-1,T0063,20988
