EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
9f40d596-31b6-48d5-a4b7-7cd3d02a4f6e,2024-01-23T13:02:11Z,U01872777,44.166.174.228,DELETE,22566,0,eu-central-1,T0572,5609
a8a25e36-a641-4398-b2a6-f789932bc985,2024-01-23T00:46:34Z,U00659768,169.150.253.93,DELETE,2812,400,us-east-1,T0848,59559
f005ef7b-aa00-452e-99d3-392e5d7b75c7,2024-01-23T13:17:44Z,U01894165,208.57.8.17,POST,20480,0,us-east-1,T0042,50529
e70c5bdd-8416-41b4-b378-90aea019fca3,2024-01-23T20:15:37Z,U00940093,192.130.15.107,POST,29050,0,us-east-2,T0946,30626
9345eea4-dfc8-4ec7-9cb1-356ed02e09bb,2024-01-23T18:52:41Z,U01209887,248.58.166.88,GET,16075,0,eu-central-1,T0099,48193
f3c7bb5f-ab35-4a4b-abcd-07e98d0c10db,2024-01-23T01:53:46Z,U01063225,183.39.7.226,DELETE,29785,0,ap-south-1,T0742,34167
97921169-728a-49c6-acf0-b5cef4e9dedd,2024-01-23T14:33:14Z,U00211331,9.36.190.224,DELETE,26835,0,ap-southeast-1,T0436,28035
f7488d42-aff6-4ba2-878d-914f6c2ca484,2024-01-23T02:11:47Z,U00087791,9.28.216.129,DELETE,17455,0,us-east-1,T0429,34721
79db33e1-298e-4ed5-9779-5ec155ec3dbb,2024-01-23T16:45:09Z,U00214473,239.86.7.243,GET,26876,500,ap-northeast-1,T0621,35748
f4e3d18d-a226-4cf7-98d7-8ea4cc5975b8,2024-01-23T07:27:21Z,U00104796,201.53.148.52,DELETE,21883,0,eu-central-1,T0064,64602
fc232e3a-d9c9-46cf-b11f-36a8f652b520,2024-01-23T20:34:43Z,U01036509,38.200.53.41,GET,17571,403,sa-east-1,T0444,41811
01f4aa20-0d06-4fe4-8c6f-ab8d709a2380,2024-01-23T22:35:09Z,U00689932,220.11.43.138,PUT,19113,0,ap-northeast-1,T0801,51938
75b9b0c4-26c7-4f80-8ada-f2f895bde5fc,2024-01-23T17:09:07Z,U00947856,1.43.73.178,PUT,12157,0,me-south-1,T0480,33550
823080d0-9a48-4c86-96a1-3db606486d67,2024-01-23T19:20:13Z,U00791148,175.179.78.9,PATCH,24219,401,us-west-2,T0268,15467
fe9ac1f8-a9ce-4dc7-800d-a0093ee62aa9,2024-01-23T08:08:00Z,U01376168,142.142.186.109,PUT,11116,403,ap-southeast-1,T0069,48142
2782080a-cf06-4a10-af6c-7fbc73422dbf,2024-01-23T03:48:36Z,U01961655,77.250.17.10,PUT,29645,500,ap-southeast-1,T0241,50845
f2a7af05-ba87-49a9-9ae0-40053e03e635,2024-01-23T20:28:13Z,U01723847,85.99.158.253,GET,16841,0,ca-central-1,T0829,39214
32822b80-84a1-4a55-8f97-a55247fb360e,2024-01-23T03:23:41Z,U01758822,172.157.99.28,DELETE,13498,0,me-south-1,T0544,21316
f2eac452-5aa6-435b-b95a-059bad9b1e59,2024-01-23T17:38:58Z,U01783200,188.145.143.71,POST,29568,0,ca-central-1,T0702,56792
ae0e8524-90ce-45df-803c-dd534cdabf51,2024-01-23T02:16:48Z,U00348735,192.185.43.129,PUT,11775,0,eu-north-1,T0835,12493
e57de1f7-72f9-4f66-b71c-3a04df48b8ba,2024-01-23T08:41:43Z,U01954505,152.193.143.201,PUT,26991,0,us-east-1,T0653,47651
3c657e8a-5db9-46e3-92e3-a43653ac9c8c,2024-01-23T06:07:59Z,U01230910,1.237.101.215,GET,10766,0,ca-central-1,T0522,14207
cca4bcbe-7271-465a-9234-a81c326b6d51,2024-01-23T08:34:14Z,U00140469,71.210.108.39,GET,1013,0,sa-east-1,T0207,38165
2ce305c0-77c4-437a-9b04-9c8b685d9bd1,2024-01-23T16:21:25Z,U01227970,109.167.85.204,PUT,2640,400,us-east-1,T0468,36469
