EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
55f1dfe2-4544-4823-aca5-b8113226a974,2024-01-11T01:26:25Z,U00911852,50.125.157.69,GET,6924,0,ap-southeast-1,T0611,48657
33f919cd-bb2a-43c3-ad41-fe261b5f1800,2024-01-11T17:19:29Z,U00136199,155.22.232.193,POST,5064,400,us-west-2,T0523,41254
63136670-f3ca-4b39-88e6-06a3b736460c,2024-01-11T01:16:54Z,U00664293,222.82.130.248,POST,17798,500,us-east-2,T0018,22596
5c178e34-ae28-4317-b5a9-925803d7ad32,2024-01-11T14:28:47Z,U01950715,91.196.185.196,PATCH,10108,500,ap-southeast-1,T0371,7275
a2ddaf59-1c10-4090-9df0-84a6d2396065,2024-01-11T01:33:16Z,U01711186,31.252.176.74,GET,26958,503,sa-east-1,T0435,18648
8cb22253-7612-4ad4-854c-0356adb63ab6,2024-01-11T09:33:41Z,U01623419,183.28.2.5,PATCH,1765,0,eu-central-1,T0484,61022
a413170c-e062-4680-a686-7be01c37f259,2024-01-11T09:43:11Z,U00945370,114.188.77.48,DELETE,21249,503,ca-central-1,T0258,42957
d5d77895-a3c5-4a34-b6e2-94aa96e0be8f,2024-01-11T20:31:24Z,U00776081,230.139.124.31,PUT,1164,400,us-east-1,T0369,59711
4f9db428-3ca0-44ed-b022-464d4625a32f,2024-01-11T01:14:08Z,U01494025,84.229.111.80,GET,24040,0,eu-west-1,T0580,14245
7c71d6e2-ae25-4ac0-9217-e8723522b09c,2024-01-11T20:12:15Z,U00884790,152.190.217.185,POST,19115,400,us-east-1,T0258,40788
c509d1f1-c1e7-4d79-9910-17189434c60b,2024-01-11T02:44:06Z,U00721919,146.238.218.114,POST,10028,0,sa-east-1,T0683,36382
795689d3-daf9-4b0d-8d7e-508fa91a2b0c,2024-01-11T20:37:53Z,U01631131,69.166.179.117,POST,19969,404,eu-north-1,T0705,2912
02a83cda-8159-4a54-8a52-e327143e595b,2024-01-11T12:32:03Z,U01331332,48.208.191.186,POST,29599,0,eu-north-1,T0784,5073
d43e8ba7-ba2a-4e8a-bc52-b8e7d03f168f,2024-01-11T17:44:40Z,U00256899,242.237.204.63,GET,9206,404,us-east-1,T0886,2394
303d3e02-4e6e-4345-814b-dc5a86b399ae,2024-01-11T10:56:26Z,U01348052,238.24.199.151,PATCH,12799,401,sa-east-1,T0409,12249
a787f674-6267-4ebd-81b3-908403191acc,2024-01-11T06:11:09Z,U01153878,149.95.45.177,GET,4645,0,eu-west-1,T0909,37584
6762510d-d63e-442a-a90a-de87cbf65805,2024-01-11T12:10:27Z,U00715133,221.143.146.102,POST,14404,404,us-west-2,T0358,4904
19a5c4b9-aeab-4952-a7a1-5d62d735efd0,2024-01-11T19:07:02Z,U00521348,53.229.228.91,PUT,6299,403,ca-central-1,T0668,14594
2829441e-36df-42ce-9855-cda83b025aa8,2024-01-11T15:49:56Z,U01484002,33.15.250.186,GET,7848,404,ap-southeast-1,T0589,27799
8d87dc89-69ca-4287-b795-cdb8e1b4cdeb,2024-01-11T17:24:17Z,U00504642,217.66.62.236,PUT,3173,0,sa-east-1,T0575,60092
05e5ee49-a33a-4f1a-a027-ccec42b095e8,2024-01-11T11:47:22Z,U00335436,68.172.198.178,PATCH,22316,403,us-east-2,T0902,54544
76135d58-18bb-444f-b5a7-13f4c4f109f7,2024-01-11T06:26:54Z,U00443772,128.12.37.25,POST,13021,403,ca-central-1,T0173,41857
6dac3594-c6e4-44d6-ab7d-377f64004823,2024-01-11T12:06:47Z,U00324566,246.202.91.143,GET,4420,0,eu-west-1,T0571,53041
f94f5f86-39b4-4697-b768-b033a14422dc,2024-01-11T11:13:03Z,U00658818,124.16.130.215,DELETE,2412,0,us-east-1,T0989,1579
56e6e93c-bfb2-4eec-aa0c-ba40fea8cfb7,2024-01-11T10:12:56Z,U00718050,244.31.51.36,POST,21284,503,us-east-2,T0170,40107
314ee588-28c4-434f-b0b1-aaa93f6e2f93,2024-01-11T17:37:47Z,U00126286,99.32.164.192,DELETE,1688,401,eu-north-1,T0580,53666
22b369f3-0a4e-4a04-937d-cbf144e018d2,2024-01-11T14:36:24Z,U00488401,235.211.12.24,POST,14530,0,me-south-1,T0365,65378
