EventID,Timestamp,UserID,IPAddress,Action,DurationMs,ErrorCode,Region,Thread,BytesIn
1648d981-50e3-4bb9-a9ee-a98110af3d87,2024-01-02T02:25:53Z,U01934523,59.174.97.105,PUT,3741,404,sa-east-1,T0894,58070
b98f1540-0270-42e7-8f55-1e2a0533bd4d,2024-01-02T04:06:57Z,U01440078,176.143.21.162,DELETE,12508,0,us-east-1,T0457,9300
df04d4e0-0d7e-4508-9110-d95d82d800e2,2024-01-02T05:22:28Z,U01053808,56.199.128.94,POST,7262,500,eu-west-1,T0310,15322
04306611-292e-4a48-8631-037d7450fb94,2024-01-02T21:56:51Z,U00324171,110.38.103.203,PATCH,2951,0,eu-west-1,T0844,17211
94dc30a1-4a6e-452d-b95b-84bcd5d9d091,2024-01-02T18:19:06Z,U01226809,149.194.19.110,GET,2626,400,us-west-2,T0458,55942
4adbe30e-b5d0-4ec4-a4ba-374c9c586877,2024-01-02T04:39:24Z,U01622308,159.101.79.166,PATCH,28082,0,ap-northeast-1,T0646,60517
70081883-bf77-499c-8db7-880604225aeb,2024-01-02T04:50:39Z,U01046741,3.153.33.92,GET,29929,403,me-south-1,T0018,58154
8c52453d-bcd5-4ec3-bcd6-c1b9cc1f3436,2024-01-02T18:49:18Z,U01011436,43.123.52.57,DELETE,24747,403,sa-east-1,T0957,38978
81264704-4d29-4ff0-b468-98a64828215c,2024-01-02T04:12:07Z,U00969121,200.90.65.231,PATCH,9194,503,us-east-2,T0557,36279
705029f4-4efc-4acb-818d-f0bc13d94438,2024-01-02T10:05:02Z,U00862638,243.38.243.117,GET,7148,404,eu-north-1,T0612,52860
33637ddf-dafc-4f40-a86a-b035cd8e0bd9,2024-01-02T11:40:53Z,U00973772,186.47.187.209,POST,18671,400,ap-northeast-1,T0423,42498
b4ecc86b-e2e3-44fd-9049-01f40b1a9c49,2024-01-02T13:44:13Z,U01568479,189.198.26.181,PATCH,3741,503,us-east-2,T0064,50800
b3121ea3-e777-44af-88bb-ccc332e3c58a,2024-01-02T06:25:42Z,U01142177,222.62.104.183,PATCH,13150,500,me-south-1,T0865,50398
6b9fd2fe-2efc-4a78-b535-c3b893046c89,2024-01-02T04:16:32Z,U01329767,146.37.112.238,PATCH,95,0,eu-central-1,T0579,11118
12edd086-f304-493d-8b5a-452889d38aa9,2024-01-02T17:14:16Z,U00791240,35.21.209.124,PATCH,26231,0,me-south-1,T0919,10735
ddf5894f-7568-47f4-b2dd-52a47f2b8a22,2024-01-02T22:46:56Z,U01949916,55.216.157.251,DELETE,17777,503,me-south-1,T0597,28795
09ee4bd6-b14b-4ff9-a3f3-8d7a1382a2ed,2024-01-02T03:19:12Z,U01546793,174.3.159.16,DELETE,28835,503,eu-north-1,T0526,936
24b7b103-4433-4271-9e42-cb6dff3eefed,2024-01-02T14:02:21Z,U01434036,158.98.31.252,POST,6699,403,ap-southeast-1,T0197,30543
e2979b0c-513a-48d4-bec4-71753215c220,2024-01-02T17:18:46Z,U00282854,99.6.135.251,POST,22354,404,eu-north-1,T0945,2916
b78f46b3-0d9a-4c06-bc37-69a980010712,2024-01-02T19:16:58Z,U01687946,64.92.48.244,GET,7390,0,eu-west-1,T0261,58966
c142be77-944d-4ca6-812a-796b6a2ff1d0,2024-01-02T08:42:52Z,U00782548,120.237.160.95,DELETE,21870,400,eu-west-1,T0293,31714
e8d564ae-dadd-449c-ae46-d20a553d61c0,2024-01-02T16:10:32Z,U01484721,110.1.115.199,POST,26679,404,sa-east-1,T0581,18269
edd88ac4-5f7e-429e-a45d-7e3053d99b94,2024-01-02T17:48:01Z,U01965297,9.201.60.242,GET,15639,500,ap-northeast-1,T0661,9199
2276303e-9d3c-451e-9a90-38e4d4eae2b5,2024-01-02T12:23:22Z,U00645318,30.108.0.55,PUT,17545,400,ca-central-1,T0689,29270
c69cb5eb-b05b-4f44-ad31-e2031809b419,2024-01-02T12:40:01Z,U00332272,202.171.252.95,GET,23560,404,eu-west-1,T0186,42292
2c57f66e-c9b1-46b2-8e78-32acc011656d,2024-01-02T08:07:40Z,U01811710,125.160.51.196,DELETE,5616,0,eu-central-1,T0489,8584
a8140815-6a05-41d5-b49b-f14241aabcf5,2024-01-02T15:55:07Z,U01578316,226.142.28.254,DELETE,29268,0,us-east-2,T0260,4780
bae866c1-a614-464e-997f-d711e924a492,2024-01-02T03:46:33Z,U00696168,137.130.91.223,POST,9714,0,ap-northeast-1,T0087,6386
c9553ce0-54a8-4b6b-a87f-602978926f3e,2024-01-02T17:24:16Z,U01683771,98.199.41.128,POST,7110,403,us-east-2,T0006,12925
58b52784-2c66-4c05-a48b-6eff21ba31dd,2024-01-02T11:38:21Z,U01143183,172.208.119.54,POST,22498,401,ap-northeast-1,T0468,55984
bdd42201-7cf1-45f8-941c-511e44cb8189,2024-01-02T05:39:06Z,U00189365,211.52.246.42,PATCH,5725,403,ca-central-1,T0831,17650
ac017794-4bfe-4c1c-95cf-41f81502d7ec,2024-01-02T14:43:44Z,U01892413,207.202.57.6,POST,14820,0,ap-southeast-1,T0024,51628
30c5f12c-1908-4c7d-a376-9d9b5f79841e,2024-01-02T04:49:12Z,U01031235,218.237.31.86,PUT,9193,0,sa-east-1,T0545,4534
1011f305-e6e0-41b6-86f7-e7821bce4f86,2024-01-02T16:10:04Z,U00317815,70.131.171.207,PUT,20840,403,ap-southeast-1,T0200,34089
e7e23710-3a8d-4302-8202-0fb61deaf7cf,2024-01-02T09:32:32Z,U01118228,134.159.6.248,PUT,26888,0,us-east-1,T0005,29251
d2487e6b-0918-4781-8fc7-5ecceb21a056,2024-01-02T07:22:17Z,U00133343,18.93.87.134,PATCH,2556,0,eu-north-1,T0119,4329
dc9a4775-89e2-4134-aae5-10224f363d89,2024-01-02T17:55:48Z,U01764881,210.135.216.84,GET,23840,0,ap-southeast-1,T0529,36868
c33433d3-abc6-4b03-a3d9-915e3eb7176a,2024-01-02T19:27:39Z,U01653485,72.102.4.165,PATCH,18997,0,ca-central-1,T0205,39568
